Ano;Mês;Cidade;Unidade;Regional;Fonte Pagadora;Clientes;Doses;Faturamento;Pagamento;Unidade2
2021;Jul;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;4;5; R$795,60 ;BALCÃO;SOBRADINHO CONDOMINIO
2021;Jul;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-RNP VACINAS;1;1; R$120,00 ;BALCÃO;SOBRADINHO CONDOMINIO
2021;Jul;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-SAUDE CAIXA DEPENDENTES VACINAS PGTO;3;3; R$270,00 ;BALCÃO;SOBRADINHO CONDOMINIO
2021;Jul;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-SIS SENADO FEDERAL VACINAS;4;4; R$360,00 ;BALCÃO;SOBRADINHO CONDOMINIO
2021;Jul;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-VACINA DA GRIPE DESCONTO EM FOLHA;1;1; R$70,00 ;BALCÃO;SOBRADINHO CONDOMINIO
2021;Jul;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;2;2; R$561,00 ;BALCÃO;SOBRADINHO CONDOMINIO
2021;Jul;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-VACINAS INFLUENZA VOUCHER PGTO;1;1; R$95,00 ;BALCÃO;SOBRADINHO CONDOMINIO
2021;Jul;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-VACINAS MEDICO PGTO;3;7; R$2.364,30 ;BALCÃO;SOBRADINHO CONDOMINIO
2021;Jul;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;84;97; R$25.068,00 ;BALCÃO;SOBRADINHO CONDOMINIO
2021;Jul;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-MAES E FILHAS DO GUARA VACINAS PGTO;1;1; R$540,00 ;BALCÃO;NUCLEO BANDEIRANTE
2021;Jul;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-PARCERIAS II /EMPRESAS VACINAS PGTO;1;1; R$100,00 ;BALCÃO;NUCLEO BANDEIRANTE
2021;Jul;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;1;1; R$270,00 ;BALCÃO;NUCLEO BANDEIRANTE
2021;Jul;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-RNP VACINAS;1;1; R$120,00 ;BALCÃO;NUCLEO BANDEIRANTE
2021;Jul;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-SIS SENADO FEDERAL VACINAS;3;3; R$270,00 ;BALCÃO;NUCLEO BANDEIRANTE
2021;Jul;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-UNAFISCO VACINAS;1;1; R$100,00 ;BALCÃO;NUCLEO BANDEIRANTE
2021;Jul;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;2;2; R$268,00 ;BALCÃO;NUCLEO BANDEIRANTE
2021;Jul;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-VACINAS INFLUENZA VOUCHER PGTO;5;5; R$475,00 ;BALCÃO;NUCLEO BANDEIRANTE
2021;Jul;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-VACINAS MEDICO PGTO;3;6; R$1.683,00 ;BALCÃO;NUCLEO BANDEIRANTE
2021;Jul;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;53;67; R$17.943,00 ;BALCÃO;NUCLEO BANDEIRANTE
2021;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-AMIL VACINAS;3;3; R$762,31 ;BALCÃO;METROPOLE
2021;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-CAMPANHA TESTE DO PEZINHO VACINAS PGTO;1;3; R$709,75 ;BALCÃO;METROPOLE
2021;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-CARE PLUS VACINAS;1;2; R$548,00 ;BALCÃO;METROPOLE
2021;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-CASSI VACINAS PGTO;2;2; R$180,00 ;BALCÃO;METROPOLE
2021;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-LEONARDO DA VINCI VACINAS PGTO;15;15; R$1.350,00 ;BALCÃO;METROPOLE
2021;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-PARCERIAS II /EMPRESAS VACINAS PGTO;3;3; R$300,00 ;BALCÃO;METROPOLE
2021;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;6;8; R$2.550,60 ;BALCÃO;METROPOLE
2021;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;5;8; R$2.025,00 ;BALCÃO;METROPOLE
2021;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-RNP VACINAS;1;1; R$120,00 ;BALCÃO;METROPOLE
2021;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-SAUDE CAIXA DEPENDENTES VACINAS PGTO;3;3; R$270,00 ;BALCÃO;METROPOLE
2021;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-SIS SENADO FEDERAL VACINAS;11;11; R$990,00 ;BALCÃO;METROPOLE
2021;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-TRF VACINAS PGTO;1;1; R$82,00 ;BALCÃO;METROPOLE
2021;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;3;3; R$530,00 ;BALCÃO;METROPOLE
2021;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-VACINAS CONDOMINIO PGTO;1;1; R$90,00 ;BALCÃO;METROPOLE
2021;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-VACINAS INFLUENZA VOUCHER PGTO;31;31; R$2.945,00 ;BALCÃO;METROPOLE
2021;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-VACINAS MEDICO PGTO;13;14; R$2.817,00 ;BALCÃO;METROPOLE
2021;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;165;189; R$50.676,00 ;BALCÃO;METROPOLE
2021;Jul;Brasília;CAMPANHA VACINACAO;VACINAS DF;BSB-GBT S.A. CONCESSIONARIA VACINAS;61;61; R$6.100,00 ;BALCÃO;CAMPANHA VACINACAO
2021;Jul;Brasília;CAMPANHA VACINACAO;VACINAS DF;BSB-VACINA DA GRIPE DESCONTO EM FOLHA;27;27; R$1.890,00 ;BALCÃO;CAMPANHA VACINACAO
2021;Jul;Brasília;CAMPANHA VACINACAO;VACINAS DF;BSB-VACINAS UNICEUB;2;2; R$174,00 ;BALCÃO;CAMPANHA VACINACAO
2021;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-ALLIANZ WORLDWIDE CARE - FAO/WFP/BFO - VACINAS;2;4; R$1.133,62 ;BALCÃO;L2 SUL
2021;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-ALLIANZ WORLDWIDE CARE VACINAS - PGTO;1;2; R$245,15 ;BALCÃO;L2 SUL
2021;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-AMIL VACINAS;1;2; R$454,37 ;BALCÃO;L2 SUL
2021;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-BRB VACINAS PGTO;2;2; R$200,00 ;BALCÃO;L2 SUL
2021;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-CASSI VACINAS PGTO;5;5; R$450,00 ;BALCÃO;L2 SUL
2021;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-LEONARDO DA VINCI VACINAS PGTO;1;1; R$90,00 ;BALCÃO;L2 SUL
2021;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;2;5; R$1.140,30 ;BALCÃO;L2 SUL
2021;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-SAUDE CAIXA DEPENDENTES VACINAS PGTO;6;6; R$540,00 ;BALCÃO;L2 SUL
2021;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-SIS SENADO FEDERAL VACINAS;13;13; R$1.170,00 ;BALCÃO;L2 SUL
2021;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-UNAFISCO VACINAS;2;2; R$578,80 ;BALCÃO;L2 SUL
2021;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;1;2; R$331,00 ;BALCÃO;L2 SUL
2021;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-VACINAS INFLUENZA VOUCHER PGTO;10;10; R$950,00 ;BALCÃO;L2 SUL
2021;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-VACINAS MEDICO PGTO;9;13; R$3.312,90 ;BALCÃO;L2 SUL
2021;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;125;163; R$37.147,00 ;BALCÃO;L2 SUL
2021;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-AMIL VACINAS;2;2; R$454,37 ;BALCÃO;SUDOESTE 105
2021;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-BRASFORT VACINAS;1;1; R$110,00 ;BALCÃO;SUDOESTE 105
2021;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-LEONARDO DA VINCI VACINAS PGTO;1;1; R$90,00 ;BALCÃO;SUDOESTE 105
2021;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-PARCERIAS II /EMPRESAS VACINAS PGTO;1;1; R$100,00 ;BALCÃO;SUDOESTE 105
2021;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-PARCERIAS III / EMPRESAS VACINAS PGTO;1;1; R$270,50 ;BALCÃO;SUDOESTE 105
2021;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;4;4; R$1.305,00 ;BALCÃO;SUDOESTE 105
2021;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;3;4; R$1.620,00 ;BALCÃO;SUDOESTE 105
2021;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-SAUDE CAIXA DEPENDENTES VACINAS PGTO;1;1; R$90,00 ;BALCÃO;SUDOESTE 105
2021;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-SIS SENADO FEDERAL VACINAS;2;2; R$180,00 ;BALCÃO;SUDOESTE 105
2021;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-TRF VACINAS PGTO;4;4; R$328,00 ;BALCÃO;SUDOESTE 105
2021;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-UNAFISCO VACINAS;3;4; R$1.190,00 ;BALCÃO;SUDOESTE 105
2021;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;3;4; R$1.526,50 ;BALCÃO;SUDOESTE 105
2021;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-VACINAS INFLUENZA VOUCHER PGTO;31;31; R$2.945,00 ;BALCÃO;SUDOESTE 105
2021;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-VACINAS MEDICO PGTO;10;10; R$1.607,40 ;BALCÃO;SUDOESTE 105
2021;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;99;114; R$29.561,00 ;BALCÃO;SUDOESTE 105
2021;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-VELLOZA ADVOGADOS VACINAS;2;2; R$200,00 ;BALCÃO;SUDOESTE 105
2021;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-BALL BEVERAGE VACINAS;2;2; R$200,00 ;BALCÃO;SHOPPING QUE GAMA
2021;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-BANCOOB VACINAS;2;2; R$180,00 ;BALCÃO;SHOPPING QUE GAMA
2021;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-BANCOOB VACINAS PGTO;1;1; R$90,00 ;BALCÃO;SHOPPING QUE GAMA
2021;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-CARE PLUS VACINAS;3;4; R$416,07 ;BALCÃO;SHOPPING QUE GAMA
2021;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-INTERLIFE VACINAS PGTO;1;1; R$126,00 ;BALCÃO;SHOPPING QUE GAMA
2021;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;5;9; R$2.187,00 ;BALCÃO;SHOPPING QUE GAMA
2021;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-SIS SENADO FEDERAL VACINAS;2;2; R$180,00 ;BALCÃO;SHOPPING QUE GAMA
2021;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-VACINA DA GRIPE DESCONTO EM FOLHA;1;1; R$70,00 ;BALCÃO;SHOPPING QUE GAMA
2021;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;3;5; R$1.441,00 ;BALCÃO;SHOPPING QUE GAMA
2021;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-VACINAS INFLUENZA VOUCHER PGTO;5;5; R$475,00 ;BALCÃO;SHOPPING QUE GAMA
2021;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-VACINAS MEDICO PGTO;2;4; R$1.012,50 ;BALCÃO;SHOPPING QUE GAMA
2021;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;113;136; R$35.039,00 ;BALCÃO;SHOPPING QUE GAMA
2021;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-VELLOZA ADVOGADOS VACINAS;1;1; R$100,00 ;BALCÃO;SHOPPING QUE GAMA
2021;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-ALLIANZ WORLDWIDE CARE - FAO/WFP/BFO - VACINAS;1;1; R$275,32 ;BALCÃO;110 NORTE
2021;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-CAMPANHA TESTE DO PEZINHO VACINAS PGTO;1;3; R$709,75 ;BALCÃO;110 NORTE
2021;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-CASSI VACINAS PGTO;9;9; R$810,00 ;BALCÃO;110 NORTE
2021;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-INTERLIFE VACINAS PGTO;1;1; R$261,00 ;BALCÃO;110 NORTE
2021;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-LEONARDO DA VINCI VACINAS PGTO;5;5; R$450,00 ;BALCÃO;110 NORTE
2021;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;5;9; R$2.643,30 ;BALCÃO;110 NORTE
2021;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;2;3; R$648,00 ;BALCÃO;110 NORTE
2021;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-SIS SENADO FEDERAL VACINAS;6;6; R$540,00 ;BALCÃO;110 NORTE
2021;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-TRF VACINAS PGTO;1;1; R$82,00 ;BALCÃO;110 NORTE
2021;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;3;8; R$1.735,00 ;BALCÃO;110 NORTE
2021;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-VACINAS INFLUENZA VOUCHER PGTO;31;31; R$2.925,00 ;BALCÃO;110 NORTE
2021;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-VACINAS MEDICO PGTO;13;20; R$5.511,90 ;BALCÃO;110 NORTE
2021;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;159;182; R$47.599,00 ;BALCÃO;110 NORTE
2021;Jul;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;9;9; R$1.428,00 ;E-COMMERCE;QI 13 LAGO SUL
2021;Jul;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;19;22; R$7.265,00 ;E-COMMERCE;516 NORTE
2021;Jul;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;10;13; R$3.934,00 ;E-COMMERCE;SHOPPING FELICITTÁ
2021;Jul;Brasília;VACINAS GUARA II;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;3;3; R$840,00 ;E-COMMERCE;GUARA II
2021;Jul;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;1;1; R$560,00 ;E-COMMERCE;EDIFICIO DE CLINICAS
2021;Jul;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;5;8; R$1.467,00 ;E-COMMERCE;SUDOESTE JK
2021;Jul;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;4;4; R$1.537,00 ;E-COMMERCE;CENTRO CLINICO SUL
2021;Jul;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;16;17; R$4.453,00 ;E-COMMERCE;TAGUATINGA SUL
2021;Jul;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;113;138; R$27.351,00 ;E-COMMERCE;DOMICILIAR
2021;Jul;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;1;1; R$560,00 ;E-COMMERCE;SOBRADINHO CONDOMINIO
2021;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;5;6; R$1.954,00 ;E-COMMERCE;METROPOLE
2021;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;7;7; R$2.527,00 ;E-COMMERCE;L2 SUL
2021;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;4;5; R$1.480,00 ;E-COMMERCE;SHOPPING QUE GAMA
2021;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;9;9; R$1.804,00 ;E-COMMERCE;110 NORTE
2021;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;18;20; R$5.408,00 ;E-COMMERCE;SUDOESTE 105
2021;Jul;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;7;7; R$1.651,00 ;E-COMMERCE;NUCLEO BANDEIRANTE
2021;Jul;Brasília;PARQUE DA CIDADE - DRIVE THRU VACINAS;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;49;49; R$6.275,00 ;E-COMMERCE;PARQUE DA CIDADE - DRIVE THRU 
2021;Jul;Brasília;PARQUE DA CIDADE - DRIVE THRU VACINAS;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;1;1; R$126,00 ;E-COMMERCE;PARQUE DA CIDADE - DRIVE THRU 
2021;Jul;Brasília;PARQUE DA CIDADE - DRIVE THRU VACINAS;VACINAS DF;BSB-VACINAS INFLUENZA VOUCHER PGTO;1;1; R$95,00 ;E-COMMERCE;PARQUE DA CIDADE - DRIVE THRU 
2021;Jul;Campo Grande;VACINAS - CGR JARDIM DOS ESTADOS;CAMPO GRANDE;CGR-AMIL VACINAS;1;1; R$120,00 ;BALCÃO;CGR JARDIM DOS ESTADOS
2021;Jul;Campo Grande;VACINAS - CGR JARDIM DOS ESTADOS;CAMPO GRANDE;CGR-CASSI VACINAS PGTO;3;3; R$261,00 ;BALCÃO;CGR JARDIM DOS ESTADOS
2021;Jul;Campo Grande;VACINAS - CGR JARDIM DOS ESTADOS;CAMPO GRANDE;CGR-VACINAS COLABORADOR PGTO;2;2; R$602,00 ;BALCÃO;CGR JARDIM DOS ESTADOS
2021;Jul;Campo Grande;VACINAS - CGR JARDIM DOS ESTADOS;CAMPO GRANDE;CGR-VACINAS INFLUENZA VOUCHER PGTO;12;12; R$900,00 ;BALCÃO;CGR JARDIM DOS ESTADOS
2021;Jul;Campo Grande;VACINAS - CGR JARDIM DOS ESTADOS;CAMPO GRANDE;CGR-VACINAS MEDICOS PGTO;1;1; R$216,00 ;BALCÃO;CGR JARDIM DOS ESTADOS
2021;Jul;Campo Grande;VACINAS - CGR JARDIM DOS ESTADOS;CAMPO GRANDE;CGR-VACINAS PARCERIAS/EMPRESAS PGTO;1;2; R$1.072,00 ;BALCÃO;CGR JARDIM DOS ESTADOS
2021;Jul;Campo Grande;VACINAS - CGR JARDIM DOS ESTADOS;CAMPO GRANDE;CGR-VACINAS PARTICULAR PGTO;29;32; R$7.505,00 ;BALCÃO;CGR JARDIM DOS ESTADOS
2021;Jul;Campo Grande;VACINAS - CGR JARDIM DOS ESTADOS;CAMPO GRANDE;CGR-VACINAS SAUDE CAIXA DEPENDENTES PGTO;2;2; R$180,00 ;BALCÃO;CGR JARDIM DOS ESTADOS
2021;Jul;Formosa;VACINAS FORMOSA VALERIANO;VACINAS DF;BSB-INTERLIFE VACINAS PGTO;7;7; R$882,00 ;BALCÃO;FORMOSA VALERIANO
2021;Jul;Formosa;VACINAS FORMOSA VALERIANO;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;1;2; R$837,00 ;BALCÃO;FORMOSA VALERIANO
2021;Jul;Formosa;VACINAS FORMOSA VALERIANO;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;1;3; R$666,00 ;BALCÃO;FORMOSA VALERIANO
2021;Jul;Formosa;VACINAS FORMOSA VALERIANO;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;130;191; R$53.860,00 ;BALCÃO;FORMOSA VALERIANO
2021;Jul;Formosa;VACINAS FORMOSA VALERIANO;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;1;1; R$150,00 ;E-COMMERCE;FORMOSA VALERIANO
2021;Jul;Salvador;VACINAS - ITAIGARA;SALVADOR;SSA-CONTROLE DE QUALIDADE - CORTESIA;1;2; R$-   ;BALCÃO;SSA - ITAIGARA
2021;Jul;Salvador;VACINAS - ITAIGARA;SALVADOR;SSA-MEDICO VACINAS PGTO;50;62; R$14.205,10 ;BALCÃO;SSA - ITAIGARA
2021;Jul;Salvador;VACINAS - ITAIGARA;SALVADOR;SSA-PARTICULAR VACINAS PGTO;140;161; R$38.583,00 ;BALCÃO;SSA - ITAIGARA
2021;Jul;Salvador;VACINAS - ITAIGARA;SALVADOR;SSA-VACINAS COLABORADOR PGTO;5;10; R$2.655,80 ;BALCÃO;SSA - ITAIGARA
2021;Jul;Salvador;VACINAS - ITAIGARA;SALVADOR;SSA-VACINAS DETEN QUIMICA;2;2; R$164,00 ;BALCÃO;SSA - ITAIGARA
2021;Jul;Salvador;VACINAS - ITAIGARA;SALVADOR;SSA-VACINAS INFLUENZA VOUCHER PGTO;3;3; R$225,00 ;BALCÃO;SSA - ITAIGARA
2021;Jul;Salvador;VACINAS - ALPHAVILLE;SALVADOR;SSA-MEDICO VACINAS PGTO;11;13; R$2.931,90 ;BALCÃO;ALPHAVILLE
2021;Jul;Salvador;VACINAS - ALPHAVILLE;SALVADOR;SSA-PARTICULAR VACINAS PGTO;104;132; R$34.956,00 ;BALCÃO;ALPHAVILLE
2021;Jul;Salvador;VACINAS - ALPHAVILLE;SALVADOR;SSA-UNAFISCO PREMIUM(CAMPANHA);1;1; R$75,00 ;BALCÃO;ALPHAVILLE
2021;Jul;Salvador;VACINAS - ALPHAVILLE;SALVADOR;SSA-UNAFISCO VACINAS;3;3; R$962,89 ;BALCÃO;ALPHAVILLE
2021;Jul;Salvador;VACINAS - ALPHAVILLE;SALVADOR;SSA-VACINAS COLABORADOR PGTO;1;2; R$398,40 ;BALCÃO;ALPHAVILLE
2021;Jul;Salvador;SSA - GRAÇA VACINAS;SALVADOR;SSA-MEDICO VACINAS PGTO;24;39; R$9.281,80 ;BALCÃO;SSA - GRAÇA 
2021;Jul;Salvador;SSA - GRAÇA VACINAS;SALVADOR;SSA-PARTICULAR VACINAS PGTO;71;86; R$24.676,00 ;BALCÃO;SSA - GRAÇA 
2021;Jul;Salvador;SSA - GRAÇA VACINAS;SALVADOR;SSA-UNAFISCO VACINAS;2;2; R$275,90 ;BALCÃO;SSA - GRAÇA 
2021;Jul;Salvador;SSA - GRAÇA VACINAS;SALVADOR;SSA-VACINAS INFLUENZA VOUCHER PGTO;14;14; R$1.050,00 ;BALCÃO;SSA - GRAÇA 
2021;Jul;Salvador;SSA - VACINAS DOMICILIAR;SALVADOR;SSA-BRADESCO CONCIERGE VACINAS;2;2; R$300,00 ;BALCÃO;SSA -  DOMICILIAR
2021;Jul;Salvador;SSA - VACINAS DOMICILIAR;SALVADOR;SSA-MEDICO VACINAS PGTO;3;4; R$1.881,00 ;BALCÃO;SSA -  DOMICILIAR
2021;Jul;Salvador;SSA - VACINAS DOMICILIAR;SALVADOR;SSA-PARCERIAS VACINAS PGTO;3;3; R$270,00 ;BALCÃO;SSA -  DOMICILIAR
2021;Jul;Salvador;SSA - VACINAS DOMICILIAR;SALVADOR;SSA-PARTICULAR VACINAS PGTO;124;181; R$49.951,00 ;BALCÃO;SSA -  DOMICILIAR
2021;Jul;Salvador;SSA - VACINAS DOMICILIAR;SALVADOR;SSA-UNAFISCO VACINAS;2;6; R$1.289,23 ;BALCÃO;SSA -  DOMICILIAR
2021;Jul;Salvador;SSA - VACINAS DOMICILIAR;SALVADOR;SSA-VACINAS INFLUENZA VOUCHER PGTO;23;23; R$1.725,00 ;BALCÃO;SSA -  DOMICILIAR
2021;Jul;Salvador;SSA - VACINAS RELACIONAMENTO;SALVADOR;SSA-PETROBAHIA VACINAS;4;4; R$340,00 ;BALCÃO;SSA -  RELACIONAMENTO
2021;Jul;Salvador;SSA - VACINAS RELACIONAMENTO;SALVADOR;SSA-PETROBRAS VACINAS PGTO;1;1; R$100,00 ;BALCÃO;SSA -  RELACIONAMENTO
2021;Jul;Salvador;SSA - VACINAS RELACIONAMENTO;SALVADOR;SSA-VACINAS CITELUM GROUPE EDF;1;1; R$87,00 ;BALCÃO;SSA -  RELACIONAMENTO
2021;Jul;Salvador;SSA - VACINAS RELACIONAMENTO;SALVADOR;SSA-VACINAS DETEN QUIMICA;27;27; R$2.214,00 ;BALCÃO;SSA -  RELACIONAMENTO
